household,weights,age,numper,education,laborincome,substrans,poverty,urban,order,Region
21011442101,13,24,6,12,1157898,10108,0,1,3,2
21011442101,13,21,6,12,1157898,10108,0,1,3,2
21011442101,13,14,6,,1157898,10108,0,1,3,2
21011442101,13,12,6,,1157898,10108,0,1,3,2
21011442111,13,67,2,7,539700,70350,0,1,1,2
21011442111,13,66,2,6,539700,70350,0,1,2,2
21011442112,13,29,4,10,241780,0,1,1,1,2
21011442112,13,27,4,12,241780,0,1,1,2,2
21011442112,13,8,4,,241780,0,1,1,5,2
21011442112,13,6,4,,241780,0,1,1,5,2
21011442121,13,39,6,8,1239103,0,0,1,1,2
21011442121,13,18,6,12,1239103,0,0,1,4,2
21011442121,13,7,6,,1239103,0,0,1,4,2
21011442121,13,27,6,10,1239103,0,0,1,4,2
21011442121,13,23,6,12,1239103,0,0,1,8,2
21011442121,13,6,6,,1239103,0,0,1,9,2
21011442141,13,37,6,12,597123,94892,0,1,1,2
21011442141,13,30,6,8,597123,94892,0,1,2,2
21011442141,13,17,6,11,597123,94892,0,1,3,2
21011442141,13,12,6,,597123,94892,0,1,3,2
21011442141,13,10,6,,597123,94892,0,1,3,2
21011442141,13,0,6,,597123,94892,0,1,3,2
21011442151,13,30,6,8,1256593,1600,0,1,1,2
